State,MethAcq,Drug,Nt Wt,Potency,NtWt*Potency,PricePerCocGram,Seize Year,Seize Month,Price,StudyMonth
MI,P,COCAINE HYDROCHLORIDE,5.74,99.88900679,5.73362899,53.36934087,2003,5,306,101
MI,P,COCAINE HYDROCHLORIDE,26.74,89.36782155,23.89695548,66.07536266,2002,8,1579,92
MI,P,COCAINE HYDROCHLORIDE,27.07,92.41758739,25.01744091,14.03021202,1997,8,351,32
MI,P,COCAINE HYDROCHLORIDE,3.568,74.92110029,2.673184858,60.60186952,2003,12,162,108
MI,P,COCAINE HYDROCHLORIDE,17.61,93.00604605,16.37836471,18.86635238,2005,10,309,130
MI,P,COCAINE HYDROCHLORIDE,3.44,95.64782177,3.290285069,164.7273682,1997,3,542,27
MI,P,COCAINE HYDROCHLORIDE,19.84,98.05023883,19.45316738,49.65772313,1999,12,966,60
MI,P,COCAINE HYDROCHLORIDE,16.29,29.78926304,4.852670949,228.5339376,2000,11,1109,71
MI,P,COCAINE HYDROCHLORIDE,55.88,94.36810316,52.73289604,13.93816868,1999,7,735,55
MI,P,COCAINE HYDROCHLORIDE,3.355,89.02575564,2.986814102,27.11919699,2004,6,81,114
MI,P,COCAINE HYDROCHLORIDE,13.17,95.50646277,12.57820115,29.49547361,2003,7,371,103
MI,P,COCAINE HYDROCHLORIDE,13.819,2.234910722,0.308842313,239.6044744,1999,1,74,49
MI,P,COCAINE HYDROCHLORIDE,26.06,18.12465279,4.723284516,206.6358689,2002,9,976,93
MI,P,COCAINE HYDROCHLORIDE,25.54,97.24801649,24.83714341,54.5151259,1997,6,1354,30
MI,P,COCAINE HYDROCHLORIDE,28.76,79.69147248,22.91926749,35.73412634,1998,2,819,38
MI,P,COCAINE HYDROCHLORIDE,3.447,89.38691513,3.081166965,49.33195823,2005,9,152,129
MI,P,COCAINE HYDROCHLORIDE,20.06,96.64400432,19.38678727,44.20536462,2002,10,857,94
MI,P,COCAINE HYDROCHLORIDE,49.11,103.1221605,50.64329302,29.91511629,2005,5,1515,125
MI,P,COCAINE HYDROCHLORIDE,81.58,70.15828562,57.23512941,51.13992106,2005,11,2927,131
MI,P,COCAINE HYDROCHLORIDE,3.41,65.59833216,2.236903127,72.42155374,2002,1,162,85
MI,P,COCAINE HYDROCHLORIDE,27.81,92.8028788,25.80848059,2.247323309,2001,6,58,78
MI,P,COCAINE HYDROCHLORIDE,94.44,92.14325919,87.02009398,12.66374178,1995,7,1102,7
MI,P,COCAINE HYDROCHLORIDE,118.72,74.24229277,88.14044997,1.860666698,1995,1,164,1
MI,P,COCAINE HYDROCHLORIDE,27.37,53.37546612,14.60886508,80.29371165,1995,6,1173,6
MI,P,COCAINE HYDROCHLORIDE,26.98,49.82824022,13.44365921,113.5851464,2001,2,1527,74
MI,P,COCAINE HYDROCHLORIDE,110.12,95.03260341,104.6499029,32.80461716,1999,3,3433,51
MI,P,COCAINE HYDROCHLORIDE,0.052,101.0957246,0.052569777,190.223368,2004,11,10,119
MI,P,COCAINE HYDROCHLORIDE,27.99,93.80960725,26.25730907,28.75389851,1997,10,755,34
MI,P,COCAINE HYDROCHLORIDE,27.68,37.39112937,10.34986461,376.2368057,2001,6,3894,78
MI,P,COCAINE HYDROCHLORIDE,27.91,100.2190131,27.97112655,143.9341384,2003,9,4026,105
MI,P,COCAINE HYDROCHLORIDE,1.17,41.26329169,0.482780513,1547.286977,1997,1,747,25
MI,P,COCAINE HYDROCHLORIDE,0.66,74.74032356,0.493286136,214.8854232,1997,2,106,26
MI,P,COCAINE HYDROCHLORIDE,2.55,91.05530857,2.321910368,89.15072813,1998,2,207,38
MI,P,COCAINE HYDROCHLORIDE,0.49,78.73582529,0.385805544,194.3984507,1995,5,75,5
MI,P,COCAINE HYDROCHLORIDE,0.61,49.48630546,0.301866463,354.4613695,2005,12,107,132
MI,P,COCAINE HYDROCHLORIDE,14.15,56.0684395,7.933684189,102.7265493,2003,4,815,100
MI,P,COCAINE HYDROCHLORIDE,12.86,52.71315106,6.778911226,54.43352003,2002,4,369,88
MI,P,COCAINE HYDROCHLORIDE,12.82,61.06950722,7.829110825,23.3743019,2004,3,183,111
MI,P,COCAINE HYDROCHLORIDE,27.87,71.05101956,19.80191915,37.92561692,2003,3,751,99
MI,P,COCAINE HYDROCHLORIDE,23.6,88.59350466,20.9080671,45.05437999,2000,8,942,68
MI,P,COCAINE HYDROCHLORIDE,0.42,96.06430513,0.403470082,215.6293712,2002,7,87,91
MI,P,COCAINE HYDROCHLORIDE,13.14,25.22440463,3.314486768,195.5053815,1997,10,648,34
MI,P,COCAINE HYDROCHLORIDE,2.82,31.87090044,0.898759393,224.7542576,2001,3,202,75
MI,P,COCAINE HYDROCHLORIDE,28.11,95.45078554,26.83121582,6.745873957,2005,9,181,129
MI,P,COCAINE HYDROCHLORIDE,23.88,42.34257483,10.11140687,97.01914013,2000,9,981,69
MI,P,COCAINE HYDROCHLORIDE,28.03,80.29098092,22.50556195,42.3895214,2000,2,954,62
MI,P,COCAINE HYDROCHLORIDE,27.58,89.69972601,24.73918443,42.11941598,1995,12,1042,12
MI,P,COCAINE HYDROCHLORIDE,44.33,75.16158293,33.31912971,58.13477172,1997,1,1937,25
MI,P,COCAINE HYDROCHLORIDE,56.47,7.869290929,4.443788587,506.9998169,2002,2,2253,86
MI,P,COCAINE HYDROCHLORIDE,14.78,36.3920406,5.3787436,44.06233455,1999,8,237,56
MI,P,COCAINE HYDROCHLORIDE,26.91,94.15143677,25.33615163,41.79798161,2002,6,1059,90
MI,P,COCAINE HYDROCHLORIDE,27.96,100.7485732,28.16930108,39.40459854,2003,5,1110,101
MI,P,COCAINE HYDROCHLORIDE,249.38,98.2740357,245.0757902,23.66614832,1995,10,5800,10
MI,P,COCAINE HYDROCHLORIDE,124.4,61.32186948,76.28440564,23.88430486,1997,11,1822,35
MI,P,COCAINE HYDROCHLORIDE,6.87,90.02868426,6.184970609,20.37196423,2003,12,126,108
MI,P,COCAINE HYDROCHLORIDE,6.77,92.96136942,6.29348471,56.88422496,2003,9,358,105
MI,P,COCAINE HYDROCHLORIDE,56.36,11.98408697,6.754231418,324.9814619,2004,4,2195,112
MI,P,COCAINE HYDROCHLORIDE,3.42,98.76271316,3.37768479,61.87670342,2003,11,209,107
MI,P,COCAINE HYDROCHLORIDE,13.63,26.11360909,3.559284919,203.4116449,1996,7,724,19
MI,P,COCAINE HYDROCHLORIDE,12.62,99.36564764,12.53994473,28.07029915,2005,3,352,123
MI,P,COCAINE HYDROCHLORIDE,14.14,72.74319152,10.28588728,75.05429322,2000,12,772,72
MI,P,COCAINE HYDROCHLORIDE,27.77,26.95618921,7.485733745,136.6599501,1996,2,1023,14
MI,P,COCAINE HYDROCHLORIDE,50.2,58.94020907,29.58798496,63.13373495,2000,12,1868,72
MI,P,COCAINE HYDROCHLORIDE,501.22,97.97853697,491.088023,7.919150575,2001,7,3889,79
MI,P,COCAINE HYDROCHLORIDE,4.5,95.51255154,4.298064819,52.11647786,2004,9,224,117
MI,P,COCAINE HYDROCHLORIDE,14.54,95.7998049,13.92929163,37.4031942,2002,7,521,91
MI,P,COCAINE HYDROCHLORIDE,28.27,80.76109932,22.83116278,26.32367023,1999,3,601,51
MI,P,COCAINE HYDROCHLORIDE,27.84,89.0168256,24.78228425,34.21799183,2001,6,848,78
MI,P,COCAINE HYDROCHLORIDE,21.04,53.4778689,11.25174362,87.6308627,2005,7,986,127
MI,P,COCAINE HYDROCHLORIDE,55.79,59.5497639,33.22281328,13.63520892,2000,6,453,66
MI,P,COCAINE HYDROCHLORIDE,1002.6,23.53125635,235.9243762,103.7535858,1998,3,24478,39
MI,P,COCAINE HYDROCHLORIDE,56.29,83.34570898,46.91529958,26.51587033,2001,4,1244,76
MI,P,COCAINE HYDROCHLORIDE,0.17,79.27278417,0.134763733,133.5670925,1995,12,18,12
MI,P,COCAINE HYDROCHLORIDE,2.184,76.82769349,1.677916826,64.96150365,1996,10,109,22
MI,P,COCAINE HYDROCHLORIDE,3.43,100.45996,3.445776627,43.82176106,2002,10,151,94
MI,P,COCAINE HYDROCHLORIDE,27.43,82.89720831,22.73870424,28.32175454,2002,12,644,96
MI,P,COCAINE HYDROCHLORIDE,27.42,82.26865413,22.55806496,34.40011372,2003,1,776,97
MI,P,COCAINE HYDROCHLORIDE,20.12,72.36386336,14.55960931,62.29562764,2000,6,907,66
MI,P,COCAINE HYDROCHLORIDE,27.88,9.271887672,2.585002283,425.918386,2000,9,1101,69
MI,P,COCAINE HYDROCHLORIDE,25.98,94.56355347,24.56761119,49.25183774,1995,12,1210,12
MI,P,COCAINE HYDROCHLORIDE,28.11,89.97485731,25.29193239,32.61909716,1996,7,825,19
MI,P,COCAINE HYDROCHLORIDE,55.99,66.54677592,37.25953984,46.86048211,2005,3,1746,123
MI,P,COCAINE HYDROCHLORIDE,54.02,76.38887016,41.26526766,52.27156207,1998,6,2157,42
MI,P,COCAINE HYDROCHLORIDE,117.49,99.15641784,116.4988753,23.47662149,1996,7,2735,19
MI,P,COCAINE HYDROCHLORIDE,125.87,58.37712337,73.47928519,38.74561371,1998,5,2847,41
MI,P,COCAINE HYDROCHLORIDE,3.57,38.48393212,1.373876377,123.7374795,2001,7,170,79
MI,P,COCAINE HYDROCHLORIDE,3.38,45.57662248,1.54048984,91.52932811,2001,6,141,78
MI,P,COCAINE HYDROCHLORIDE,6.89,80.41055069,5.540286942,51.0803868,2003,2,283,98
MI,P,COCAINE HYDROCHLORIDE,21.96,75.39066344,16.55578969,53.81803082,1995,6,891,6
MI,P,COCAINE HYDROCHLORIDE,26.7,69.26521696,18.49381293,57.316466,2004,7,1060,115
MI,P,COCAINE HYDROCHLORIDE,84.8,89.73659905,76.096636,31.01319748,2001,2,2360,74
MI,P,COCAINE HYDROCHLORIDE,51.53,9.057711272,4.667438618,585.5459972,1996,6,2733,18
MI,P,COCAINE HYDROCHLORIDE,27.44,75.5714929,20.73681765,48.27163053,1995,3,1001,3
MI,P,COCAINE HYDROCHLORIDE,27.66,81.03160781,22.41334272,4.640093238,2000,6,104,66
MI,P,COCAINE HYDROCHLORIDE,27.96,76.28192093,21.32842509,53.02782532,2003,10,1131,106
MI,P,COCAINE HYDROCHLORIDE,55.65,49.34538454,27.4607065,83.82887018,2001,3,2302,75
MI,P,COCAINE HYDROCHLORIDE,0.319,93.66051336,0.298777038,70.28652592,2000,9,21,69
MI,P,COCAINE HYDROCHLORIDE,12.09,90.83695224,10.98218753,52.81279332,2005,12,580,132
MI,P,COCAINE HYDROCHLORIDE,125.5,80.87769906,101.5015123,42.75798361,2003,2,4340,98
MI,P,COCAINE HYDROCHLORIDE,239.7,62.85217493,150.6566633,49.24441998,1996,6,7419,18
MI,P,COCAINE HYDROCHLORIDE,1.46,89.40284772,1.305281577,32.1769653,2000,3,42,63
MI,P,COCAINE HYDROCHLORIDE,14.33,88.07497485,12.6211439,49.04468289,2005,12,619,132
MI,P,COCAINE HYDROCHLORIDE,0.3582,103.238275,0.369799501,186.5875964,2002,4,69,88
MI,P,COCAINE HYDROCHLORIDE,14.17,39.00661063,5.527236726,96.43154915,2005,5,533,125
MI,P,COCAINE HYDROCHLORIDE,222.39,33.9658167,75.53657975,97.55538342,2001,8,7369,80
MI,P,COCAINE HYDROCHLORIDE,5.74,92.5424776,5.311938214,56.66481571,1999,12,301,60
MI,P,COCAINE HYDROCHLORIDE,26.89,34.97105355,9.403716299,101.1302308,2000,10,951,70
MI,P,COCAINE HYDROCHLORIDE,27.84,91.73539602,25.53913425,10.21961032,2005,8,261,128
MI,P,COCAINE HYDROCHLORIDE,27.57,40.2751432,11.10385698,83.75468108,1997,7,930,31
MI,P,COCAINE HYDROCHLORIDE,48.44,96.91645404,46.94633034,46.00998596,2000,12,2160,72
MI,P,COCAINE HYDROCHLORIDE,13.67,35.80319509,4.894296769,109.719542,2005,10,537,130
MI,P,COCAINE HYDROCHLORIDE,28.04,27.61699454,7.743805269,118.6755049,2001,12,919,84
MI,P,COCAINE HYDROCHLORIDE,24.23,83.46176288,20.22278515,50.93264813,2000,4,1030,64
MI,P,COCAINE HYDROCHLORIDE,31.79,84.09271347,26.73307361,30.71102156,2003,4,821,100
MI,P,COCAINE HYDROCHLORIDE,28.09,37.81072978,10.62103399,101.2142509,1999,2,1075,50
MI,P,COCAINE HYDROCHLORIDE,28.55,13.98014945,3.991332668,281.3596594,1997,11,1123,35
MI,P,COCAINE HYDROCHLORIDE,2.348,69.15927553,1.623859789,59.73422129,2002,6,97,90
MI,P,COCAINE HYDROCHLORIDE,5.355,95.31693926,5.104222098,62.49728047,1999,1,319,49
MI,P,COCAINE HYDROCHLORIDE,13.55,44.40465847,6.016831222,139.2759692,2001,11,838,83
MI,P,COCAINE HYDROCHLORIDE,5.37,82.70014909,4.440998006,75.4334948,1995,7,335,7
MI,P,COCAINE HYDROCHLORIDE,2.309,98.93616932,2.28443615,157.5881208,1999,7,360,55
MI,P,COCAINE HYDROCHLORIDE,5.883,93.04093211,5.473598036,34.52938976,2005,1,189,121
MI,P,COCAINE HYDROCHLORIDE,55.92,90.48629154,50.59993423,47.2135001,2000,1,2389,61
MI,P,COCAINE HYDROCHLORIDE,2.851,65.50637037,1.867586619,161.17057,1997,10,301,34
MI,P,COCAINE HYDROCHLORIDE,21.83,93.80891076,20.47848522,62.6511183,1995,6,1283,6
MI,P,COCAINE HYDROCHLORIDE,28.19,39.80597267,11.2213037,58.01464943,2005,9,651,129
MI,P,COCAINE HYDROCHLORIDE,0.43,12.30373796,0.052906073,2211.466337,2004,5,117,113
MI,P,COCAINE HYDROCHLORIDE,0.509,96.51646947,0.49126883,657.4811601,1999,3,323,51
MI,P,COCAINE HYDROCHLORIDE,9.66,62.27044566,6.015325051,153.6076591,1997,7,924,31
MI,P,COCAINE HYDROCHLORIDE,24.71,40.41079217,9.985506744,127.1843315,1999,11,1270,59
MI,P,COCAINE HYDROCHLORIDE,100.57,94.55230108,95.0912492,51.82390642,1999,12,4928,60
MI,P,COCAINE HYDROCHLORIDE,27.7,95.50615127,26.4552039,39.04713809,1999,4,1033,52
MI,P,COCAINE HYDROCHLORIDE,17.8,101.018412,17.98127733,91.09475204,2003,7,1638,103
MI,P,COCAINE HYDROCHLORIDE,80.73,101.3239856,81.79885361,73.52181277,1997,4,6014,28
MI,P,COCAINE HYDROCHLORIDE,3.23,70.07739806,2.263499957,106.0304858,1998,5,240,41
MI,P,COCAINE HYDROCHLORIDE,13.6,82.45712545,11.21416906,6.420448952,2002,5,72,89
MI,P,COCAINE HYDROCHLORIDE,1.67,81.54568518,1.361812942,66.08837175,2001,10,90,82
MI,P,COCAINE HYDROCHLORIDE,0.777,52.69717289,0.409457033,251.5526456,1999,7,103,55
MI,P,COCAINE HYDROCHLORIDE,1.555,69.44064836,1.079802082,125.949007,2004,3,136,111
MI,P,COCAINE HYDROCHLORIDE,22.7,79.74022492,18.10103106,52.814671,1996,7,956,19
MI,P,COCAINE HYDROCHLORIDE,27,67.90459538,18.33424075,59.01526083,2002,3,1082,87
MI,P,COCAINE HYDROCHLORIDE,27.9,86.30818409,24.07998336,42.60800286,2004,12,1026,120
MI,P,COCAINE HYDROCHLORIDE,27.3,101.9676275,27.8371623,4.167091414,1998,3,116,39
MI,P,COCAINE HYDROCHLORIDE,27.7,88.41930162,24.49214655,61.32578037,2002,9,1502,93
MI,P,COCAINE HYDROCHLORIDE,55.5,87.66387317,48.65344961,41.14816146,1996,11,2002,23
MI,P,COCAINE HYDROCHLORIDE,86.2,71.02714849,61.225402,50.64891203,1999,6,3101,54
MI,P,COCAINE HYDROCHLORIDE,13.1,92.08774952,12.06349519,38.87762151,1999,6,469,54
MI,P,COCAINE HYDROCHLORIDE,11.1,86.67241057,9.620637573,52.69921002,1997,8,507,32
MI,P,COCAINE HYDROCHLORIDE,27.8,48.48186353,13.47795806,93.26338562,2003,9,1257,105
MI,P,COCAINE HYDROCHLORIDE,81.7,42.70358624,34.88882996,74.20713172,1996,6,2589,18
MI,P,COCAINE HYDROCHLORIDE,2.036,85.20678538,1.73481015,119.8978459,1998,12,208,48
MI,P,COCAINE HYDROCHLORIDE,5.344,49.76618799,2.659505086,237.2621896,2002,8,631,92
MI,P,COCAINE HYDROCHLORIDE,2.958,91.95608296,2.720060934,250.3620384,2003,7,681,103
MI,P,COCAINE HYDROCHLORIDE,18.3,89.05363489,16.29681519,68.11146763,1999,7,1110,55
MI,P,COCAINE HYDROCHLORIDE,124.9,94.29899939,117.7794502,30.13259098,1996,3,3549,15
MI,P,COCAINE HYDROCHLORIDE,249.8,18.43083436,46.04022424,151.3459179,1998,5,6968,41
MI,P,COCAINE HYDROCHLORIDE,249.9,97.71340891,244.1858089,30.20241035,2003,10,7375,106
MI,P,COCAINE HYDROCHLORIDE,503.5,78.02223226,392.8419394,35.60465061,1996,11,13987,23
MI,P,COCAINE HYDROCHLORIDE,5.768,75.454997,4.352244227,60.88812718,1998,5,265,41
MI,P,COCAINE HYDROCHLORIDE,12.5,92.6989572,11.58736965,42.3737237,1999,5,491,53
MI,P,COCAINE HYDROCHLORIDE,11.9,81.33918178,9.679362632,64.46705468,2001,1,624,73
MI,P,COCAINE HYDROCHLORIDE,6.791,72.59234742,4.929746313,10.14250974,2004,12,50,120
MI,P,COCAINE HYDROCHLORIDE,54.4,96.09236142,52.27424461,39.63711031,1999,8,2072,56
MI,P,COCAINE HYDROCHLORIDE,3.256,87.13833666,2.837224242,74.01600371,1996,12,210,24
MI,P,COCAINE HYDROCHLORIDE,2.582,25.38602263,0.655467104,424.125022,1998,10,278,46
MI,P,COCAINE HYDROCHLORIDE,13.1,95.45238297,12.50426217,54.38145736,1998,7,680,43
MI,P,COCAINE HYDROCHLORIDE,27,13.91831503,3.757945059,221.1314926,1999,10,831,58
MI,P,COCAINE HYDROCHLORIDE,48.3,23.48843806,11.34491558,185.5456733,2001,5,2105,77
MI,P,COCAINE HYDROCHLORIDE,73.3,85.79620206,62.88861611,26.88880921,1995,9,1691,9
MI,P,COCAINE HYDROCHLORIDE,3.43,99.00848883,3.395991167,44.75865588,2001,10,152,82
MI,P,COCAINE HYDROCHLORIDE,2.067,59.3581323,1.226932595,211.0955411,2001,2,259,74
MI,P,COCAINE HYDROCHLORIDE,7.109,18.86984918,1.341457578,107.3459216,2000,12,144,72
MI,P,COCAINE HYDROCHLORIDE,4.378,64.30136142,2.815113603,152.746944,1995,11,430,11
MI,P,COCAINE HYDROCHLORIDE,24.8,96.46995202,23.9245481,45.81068764,1998,11,1096,47
MI,P,COCAINE HYDROCHLORIDE,27.8,95.7208524,26.61039697,38.96973056,2002,3,1037,87
MI,P,COCAINE HYDROCHLORIDE,28.1,90.58663117,25.45484336,47.81015474,2004,6,1217,114
MI,P,COCAINE HYDROCHLORIDE,55.4,96.99878447,53.7373266,31.18874916,2002,8,1676,92
MI,P,COCAINE HYDROCHLORIDE,53.8,98.57833343,53.03514339,23.21102426,1999,7,1231,55
MI,P,COCAINE HYDROCHLORIDE,111.1,91.83077586,102.023992,31.37497306,1997,12,3201,36
MI,P,COCAINE HYDROCHLORIDE,26.8,91.69823132,24.57512599,31.57664381,2003,7,776,103
MI,P,COCAINE HYDROCHLORIDE,55.2,644.2207696,355.6098648,4.918311253,1998,6,1749,42
MI,P,COCAINE HYDROCHLORIDE,52.4,76.4531268,40.06143844,44.00740634,2002,6,1763,90
MI,P,COCAINE HYDROCHLORIDE,141.4,94.76109967,133.9921949,14.62771769,2004,6,1960,114
MI,P,COCAINE HYDROCHLORIDE,10.89,78.87957523,8.589985742,55.18053396,2001,6,474,78
MI,P,COCAINE HYDROCHLORIDE,1.569,89.17336048,1.399130026,55.74892866,2005,9,78,129
MI,P,COCAINE HYDROCHLORIDE,11.3,87.96337646,9.93986154,3.118755717,2005,2,31,122
MI,P,COCAINE HYDROCHLORIDE,39.8,40.07538074,15.95000154,105.2664475,2003,2,1679,98
MI,P,COCAINE HYDROCHLORIDE,54.1,63.88637665,34.56252977,13.28027789,2005,7,459,127
MI,P,COCAINE HYDROCHLORIDE,23,83.34089387,19.16840559,54.41245465,2004,6,1043,114
MI,P,COCAINE HYDROCHLORIDE,84.2,95.54003582,80.44471016,27.14908159,2003,12,2184,108
MI,P,COCAINE HYDROCHLORIDE,83.1,104.3967494,86.75369878,7.884390056,2002,10,684,94
MI,P,COCAINE HYDROCHLORIDE,115.9,88.17729507,102.197485,56.62565963,2002,8,5787,92
MI,P,COCAINE HYDROCHLORIDE,41.8,96.76369497,40.4472245,30.38527403,1997,11,1229,35
MI,P,COCAINE HYDROCHLORIDE,43.2,92.49435514,39.95756142,40.91841298,1996,7,1635,19
MI,P,COCAINE HYDROCHLORIDE,62.8,9.617414165,6.039736096,66.7247697,2004,6,403,114
MI,P,COCAINE HYDROCHLORIDE,124,97.67519232,121.1172385,0.891698006,2001,11,108,83
MI,P,COCAINE HYDROCHLORIDE,6.966,16.1134382,1.122462105,237.8699457,1996,2,267,14
MI,P,COCAINE HYDROCHLORIDE,12.3,81.57086158,10.03321597,99.17059521,2001,12,995,84
MI,P,COCAINE HYDROCHLORIDE,279.7,26.81756985,75.00874286,92.45588895,2002,5,6935,89
MI,P,COCAINE HYDROCHLORIDE,280.23,88.10330142,246.8918816,41.738918,2001,4,10305,76
MI,P,COCAINE HYDROCHLORIDE,3.35,5.570911033,0.18662552,1050.231503,1998,1,196,37
MI,P,COCAINE HYDROCHLORIDE,7.212,31.7518872,2.289946105,196.9478666,1998,6,451,42
MI,P,COCAINE HYDROCHLORIDE,12,59.88821916,7.186586299,71.10469125,2005,8,511,128
MI,P,COCAINE HYDROCHLORIDE,13.6,23.32616283,3.172358145,250.286999,1995,12,794,12
MI,P,COCAINE HYDROCHLORIDE,27.9,74.94557695,20.90981597,59.54141355,2003,2,1245,98
MI,P,COCAINE HYDROCHLORIDE,95.4,60.10126438,57.33660622,33.939923,1996,4,1946,16
MI,P,COCAINE HYDROCHLORIDE,2.895,0.492351006,0.014253562,18030.5812,1999,8,257,56
MI,P,COCAINE HYDROCHLORIDE,27.9,20.24940234,5.649583252,208.3339509,2004,6,1177,114
MI,P,COCAINE HYDROCHLORIDE,27,85.39537607,23.05675154,57.07655729,1996,1,1316,13
MI,P,COCAINE HYDROCHLORIDE,55,28.82846901,15.85565796,67.23152094,1995,10,1066,10
MI,P,COCAINE HYDROCHLORIDE,1.49,79.22252691,1.180415651,105.0477431,2005,2,124,122
MI,P,COCAINE HYDROCHLORIDE,54.1,69.82731026,37.77657485,27.92735986,1999,5,1055,53
MI,P,COCAINE HYDROCHLORIDE,28.3,71.80179697,20.31990854,78.7897247,2000,11,1601,71
MI,P,COCAINE HYDROCHLORIDE,69.2,80.00886265,55.36613295,51.31295701,2003,12,2841,108
MI,P,COCAINE HYDROCHLORIDE,1.533,50.63061269,0.776167292,175.2199575,1997,3,136,27
MI,P,COCAINE HYDROCHLORIDE,28.1,94.63253461,26.59174223,34.78523491,2002,10,925,94
MI,P,COCAINE HYDROCHLORIDE,27.7,102.2093782,28.31199775,47.89488937,2001,3,1356,75
MI,P,COCAINE HYDROCHLORIDE,45.7,86.94381257,39.73332234,67.67619321,1996,4,2689,16
MI,P,COCAINE HYDROCHLORIDE,10.8,61.52992136,6.645231507,83.96998651,1998,9,558,45
MI,P,COCAINE HYDROCHLORIDE,8.263,73.33022978,6.059276887,82.18802496,1997,8,498,32
MI,P,COCAINE HYDROCHLORIDE,3.444,74.88667926,2.579097234,103.5245963,2000,2,267,62
MI,P,COCAINE HYDROCHLORIDE,12,26.09902819,3.131883383,205.3077722,2000,4,643,64
MI,P,COCAINE HYDROCHLORIDE,27.6,22.92753234,6.327998927,164.5069811,2001,4,1041,76
MI,P,COCAINE HYDROCHLORIDE,3.412,51.49438969,1.756988576,142.288916,1998,5,250,41
MI,P,COCAINE HYDROCHLORIDE,13.8,37.08903433,5.118286738,98.07969457,2003,8,502,104
MI,P,COCAINE HYDROCHLORIDE,9.554,81.71861392,7.807396374,78.38720755,1996,9,612,21
MI,P,COCAINE HYDROCHLORIDE,23.7,88.71080305,21.02446032,17.17047641,2004,3,361,111
MI,P,COCAINE HYDROCHLORIDE,126.8,76.88875386,97.4949399,15.48798329,2005,12,1510,132
MI,P,COCAINE HYDROCHLORIDE,28.1,28.68419005,8.060257405,134.6110857,2004,7,1085,115
MI,P,COCAINE HYDROCHLORIDE,155,45.30159136,70.21746661,51.34050221,2000,8,3605,68
MI,P,COCAINE HYDROCHLORIDE,11.3,69.53774697,7.857765408,59.94070522,1997,11,471,35
MI,P,COCAINE HYDROCHLORIDE,23.4,74.08426662,17.33571839,66.22165717,2004,9,1148,117
MI,P,COCAINE HYDROCHLORIDE,248.5,64.35624274,159.9252632,23.48597041,1997,8,3756,32
MI,P,COCAINE HYDROCHLORIDE,5.4,37.62058646,2.031511669,134.3826886,2003,7,273,103
MI,P,COCAINE HYDROCHLORIDE,12.2,65.09797358,7.941952777,55.6538187,2004,9,442,117
MI,P,COCAINE HYDROCHLORIDE,23.7,65.52049206,15.52835662,68.58420541,1995,12,1065,12
MI,P,COCAINE HYDROCHLORIDE,27.9,65.32116188,18.22460416,75.28284223,2003,6,1372,102
MI,P,COCAINE HYDROCHLORIDE,11.5,89.08397198,10.24465678,40.11847433,1998,4,411,40
MI,P,COCAINE HYDROCHLORIDE,24.6,94.39276797,23.22062092,40.43819514,2005,6,939,126
MI,P,COCAINE HYDROCHLORIDE,266.7,18.07428342,48.20411388,770.2869529,1997,7,37131,31
MI,P,COCAINE HYDROCHLORIDE,1,13.72532921,0.137253292,619.292978,2003,4,85,100
MI,P,COCAINE HYDROCHLORIDE,0.52,1.906747298,0.009915086,9581.359203,2002,3,95,87
MI,P,COCAINE HYDROCHLORIDE,26.9,99.66994463,26.81121511,35.9924008,2003,7,965,103
MI,P,COCAINE HYDROCHLORIDE,49.7,66.56239581,33.08151072,35.33695937,2001,4,1169,76
MI,P,COCAINE HYDROCHLORIDE,47.5,61.66740082,29.29201539,65.44445558,2004,2,1917,110
MI,P,COCAINE HYDROCHLORIDE,0.67,88.44755469,0.592598616,42.18707116,1995,1,25,1
MI,P,COCAINE HYDROCHLORIDE,0.35,93.04326511,0.325651428,193.4583871,2000,8,63,68
MI,P,COCAINE HYDROCHLORIDE,1.6,95.59142911,1.529462866,54.92124188,1995,5,84,5
MI,P,COCAINE HYDROCHLORIDE,34.8,79.43425214,27.64311974,9.767349073,2003,1,270,97
MI,P,COCAINE HYDROCHLORIDE,55.6,58.30931086,32.41997684,55.58301318,1996,3,1802,15
MI,P,COCAINE HYDROCHLORIDE,0.49,71.56502344,0.350668615,188.2118821,2003,2,66,98
MI,P,COCAINE HYDROCHLORIDE,2.8,89.69113102,2.511351668,21.50236491,2002,3,54,87
MI,P,COCAINE HYDROCHLORIDE,21.7,30.9271309,6.711187404,128.4422485,2000,12,862,72
MI,P,COCAINE HYDROCHLORIDE,950.4,75.90714471,721.4215033,35.8472819,1997,4,25861,28
MI,P,COCAINE HYDROCHLORIDE,2.6,96.38839692,2.50609832,17.15814566,1999,2,43,50
MI,P,COCAINE HYDROCHLORIDE,23.4,72.3674127,16.93397457,59.58435781,2003,6,1009,102
MI,P,COCAINE HYDROCHLORIDE,21.5,62.54497303,13.4471692,74.66255425,1999,1,1004,49
MI,P,COCAINE HYDROCHLORIDE,27.9,21.12448014,5.893729958,180.3611648,2002,1,1063,85
MI,P,COCAINE HYDROCHLORIDE,27.6,56.61386087,15.6254256,75.32594824,2002,8,1177,92
MI,P,COCAINE HYDROCHLORIDE,27.9,36.47421129,10.17630495,105.4410226,2005,7,1073,127
MI,P,COCAINE HYDROCHLORIDE,54.1,45.08760034,24.39239178,39.84849082,2003,3,972,99
